ID,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
459094,Female,No,31,No,Healthcare,877,1,Low,5,Cat_6,C
466183,Male,Yes,50,Yes,Entertainment,692,0,Average,2,Cat_3,C
461102,Male,Yes,43,No,Entertainment,721,0,Average,3,Cat_3,A
463012,Male,Yes,47,No,Engineer,1549,,Low,1,Cat_6,D
462211,Male,No,18,No,Healthcare,888,1,Low,3,Cat_4,D
459639,Female,Yes,56,Yes,Artist,629,,Low,1,Cat_6,B
465687,Male,Yes,88,Yes,Lawyer,1084,1,Low,1,Cat_6,A
465742,Female,Yes,45,Yes,Artist,501,3,Low,3,Cat_6,C
466324,Female,No,28,No,Engineer,1592,0,Low,1,Cat_4,A
461827,Male,Yes,57,Yes,Artist,635,0,Low,1,Cat_6,C
459403,Male,Yes,46,Yes,Artist,687,,Average,4,Cat_7,C
459442,Male,Yes,85,Yes,Executive,1449,0,High,2,Cat_6,C
460424,Female,No,35,No,Entertainment,629,0,Low,1,Cat_6,A
461170,Female,No,40,No,Engineer,1516,0,Low,3,Cat_3,A
465931,Male,Yes,38,Yes,Artist,605,6,Low,1,Cat_7,D
466800,Female,No,18,No,Healthcare,878,6,Low,3,Cat_6,D
462869,Male,No,31,Yes,Doctor,1375,8,Low,1,Cat_6,D
462678,Female,Yes,48,Yes,Artist,604,4,Average,3,Cat_6,C
466391,Female,Yes,58,Yes,Engineer,1601,0,Average,,Cat_6,A
464701,Male,No,31,No,Doctor,1475,0,Low,2,Cat_4,A
467125,Male,Yes,46,No,Entertainment,602,1,Average,4,Cat_3,C
461190,Female,No,31,No,Engineer,1798,0,Low,2,Cat_6,D
461691,Male,No,31,Yes,Healthcare,891,3,Low,4,Cat_1,D
461208,Female,No,32,Yes,Homemaker,527,5,Low,1,Cat_6,D
460052,Female,No,81,Yes,Lawyer,1003,1,Low,1,Cat_3,B
464999,Male,Yes,66,Yes,Lawyer,1035,1,High,2,Cat_6,C
462191,Female,No,22,No,Doctor,1340,3,Low,2,Cat_4,B
467045,Male,Yes,51,Yes,Entertainment,663,0,Low,2,Cat_6,A
459104,Male,No,22,No,Healthcare,812,0,Low,,Cat_6,D
462558,Female,No,33,Yes,Engineer,1698,0,Low,6,Cat_6,D
460342,Female,No,29,Yes,Engineer,1730,10,Low,1,Cat_6,D
466647,Female,Yes,41,Yes,Artist,550,7,High,2,Cat_6,C
459038,Female,No,18,No,Healthcare,811,1,Low,4,Cat_6,D
460074,Female,No,48,Yes,Lawyer,1081,4,Low,1,Cat_6,A
465016,Male,Yes,78,No,Executive,1555,0,High,2,Cat_6,B
459842,Male,No,25,Yes,Healthcare,819,,Low,3,Cat_6,D
466230,Male,Yes,46,Yes,Artist,610,0,Average,2,Cat_6,B
467096,Male,Yes,53,Yes,Entertainment,679,4,Low,2,Cat_2,A
466012,Male,Yes,56,,Artist,546,2,Average,3,Cat_4,B
467059,Male,Yes,47,Yes,Artist,524,2,Low,1,Cat_6,D
463023,Female,Yes,40,No,Homemaker,560,6,Low,1,Cat_6,D
464557,Male,No,27,No,Artist,616,8,Low,4,Cat_6,D
467052,Male,No,18,No,Healthcare,847,2,Low,,Cat_2,D
464461,Male,Yes,41,Yes,,847,1,Average,4,Cat_6,A
464733,Female,Yes,31,No,Engineer,1546,1,High,4,Cat_4,A
465433,Female,No,40,Yes,Artist,670,,Low,1,Cat_2,B
459799,Male,Yes,47,Yes,Artist,609,1,Low,2,Cat_6,B
466808,Female,No,43,No,Engineer,1734,0,Low,1,Cat_6,A
459321,Male,Yes,81,Yes,Entertainment,606,1,Low,1,Cat_6,B
464035,Male,Yes,62,Yes,Executive,1409,1,High,4,Cat_6,C
466975,Male,Yes,51,Yes,Artist,547,0,Average,2,Cat_6,C
467524,Male,No,20,No,Healthcare,817,,Low,5,Cat_6,D
460270,Male,No,42,Yes,Doctor,1417,9,Low,1,Cat_6,B
465529,Female,No,33,No,Doctor,1323,0,Low,4,Cat_6,A
464246,Female,Yes,59,Yes,Artist,573,0,Average,2,Cat_6,C
465639,Male,Yes,36,Yes,Healthcare,817,8,High,2,Cat_6,D
464346,Male,Yes,55,Yes,Executive,1531,2,High,3,Cat_6,C
460953,Male,Yes,59,No,Entertainment,724,1,Low,2,Cat_6,D
464556,Female,No,39,Yes,Artist,578,1,Low,3,Cat_6,A
467762,Female,No,39,Yes,Engineer,1661,0,Low,4,Cat_6,C
467285,Male,Yes,53,No,Executive,1593,,High,4,Cat_6,B
467128,Female,No,32,No,Homemaker,551,1,Low,1,Cat_6,A
459503,Male,Yes,35,Yes,Healthcare,894,5,High,4,Cat_6,C
466402,Male,Yes,40,Yes,Artist,575,0,Average,4,Cat_6,B
466834,Male,Yes,60,Yes,Entertainment,752,1,Low,3,Cat_6,A
467710,Female,No,37,Yes,Artist,568,9,Low,4,Cat_6,A
461559,Male,,52,Yes,Artist,521,0,Low,4,Cat_4,C
463227,Female,Yes,35,Yes,Engineer,1545,1,Average,2,Cat_6,A
464779,Female,No,27,No,Engineer,1719,1,Low,1,Cat_4,A
462883,Female,Yes,28,Yes,Artist,656,8,Low,4,Cat_6,A
459018,Male,Yes,85,No,Executive,1506,1,High,2,Cat_6,D
459464,Male,No,29,Yes,Artist,593,,Low,2,Cat_6,B
466774,Male,Yes,78,Yes,Lawyer,1053,0,Low,2,Cat_6,C
459920,Female,Yes,51,Yes,Artist,586,6,High,2,Cat_4,B
467906,Female,No,33,No,Healthcare,847,0,Low,5,Cat_1,D
460386,Male,Yes,29,Yes,Healthcare,884,0,Low,2,Cat_6,D
467069,Female,No,29,No,Healthcare,854,0,Low,3,Cat_6,D
465025,Male,Yes,73,Yes,Executive,1483,0,High,2,Cat_6,C
466984,Female,No,43,Yes,Homemaker,570,9,Low,,Cat_6,D
462650,Female,No,33,No,Entertainment,666,8,Low,5,Cat_4,D
459510,Female,No,23,No,Healthcare,803,0,Low,3,Cat_6,D
466229,Male,Yes,56,Yes,Executive,1509,0,High,1,Cat_6,B
466856,Female,Yes,65,No,Engineer,1743,1,Average,3,Cat_6,A
461623,Female,Yes,41,Yes,Artist,692,11,Average,2,Cat_6,B
461839,Male,Yes,58,Yes,Artist,668,1,Average,2,Cat_6,C
467883,Female,Yes,48,Yes,Artist,693,0,Average,2,Cat_6,C
460038,Female,No,36,Yes,Engineer,1520,9,Low,5,Cat_6,D
467744,Male,No,36,Yes,Artist,546,9,Low,1,Cat_6,D
462385,Male,No,23,No,Doctor,1490,4,Low,3,Cat_6,C
462916,Female,Yes,68,No,Artist,554,6,Average,3,Cat_6,C
463339,Female,Yes,27,Yes,Engineer,1717,4,Low,2,Cat_3,B
460981,Female,Yes,42,No,Marketing,786,0,Average,2,Cat_6,A
458993,Male,Yes,29,No,Doctor,1426,0,Low,2,Cat_4,A
459966,Female,No,31,Yes,Doctor,1485,1,Low,3,Cat_6,B
459538,Female,No,45,Yes,Homemaker,528,11,Low,1,Cat_6,B
459424,Male,Yes,50,Yes,Doctor,1309,,Low,3,Cat_6,B
465975,Male,No,42,Yes,Artist,504,8,Low,1,Cat_6,A
464600,Female,No,55,Yes,Artist,663,0,Low,1,Cat_6,B
465760,Female,No,43,Yes,Engineer,1733,8,Low,2,Cat_4,A
466577,Male,No,30,Yes,Healthcare,823,1,Low,1,Cat_6,D
467324,Male,No,32,No,Doctor,1317,5,Low,1,Cat_7,D
464387,Female,No,27,Yes,Artist,510,9,Low,5,Cat_6,B
462481,Male,No,33,Yes,Entertainment,797,1,Low,1,Cat_6,A
463042,Male,Yes,51,No,Executive,1346,,High,4,Cat_6,C
465365,Male,No,31,No,Entertainment,780,1,Low,4,Cat_2,D
463762,Male,Yes,31,No,Executive,1578,1,High,3,Cat_6,A
460914,Female,No,36,Yes,Artist,637,9,Low,2,Cat_6,C
466123,Male,Yes,70,Yes,Entertainment,695,0,Low,1,Cat_6,A
465803,Male,Yes,37,,,695,2,High,5,Cat_6,C
460506,Female,Yes,52,Yes,Engineer,1667,0,Low,3,Cat_3,B
463066,Female,No,28,Yes,Healthcare,882,9,Low,3,Cat_6,D
465110,Male,Yes,42,Yes,Entertainment,691,9,Low,5,Cat_6,D
461445,Male,Yes,52,Yes,Artist,597,3,Average,4,Cat_6,C
466330,Male,No,29,No,Doctor,1359,0,Low,3,Cat_3,C
461578,Female,Yes,61,Yes,Artist,642,0,Average,4,Cat_6,C
466363,Female,Yes,38,,Engineer,1667,5,Low,2,Cat_2,B
461118,Female,No,30,Yes,Healthcare,813,6,Low,,Cat_3,A
465568,Male,Yes,39,Yes,Executive,1408,3,High,3,Cat_6,B
459130,Female,Yes,74,No,Lawyer,1064,0,High,2,Cat_6,A
459629,Female,Yes,47,Yes,Entertainment,611,3,Average,2,Cat_6,B
463892,Male,No,38,Yes,Artist,620,9,Low,1,Cat_6,A
461950,Female,No,40,Yes,Healthcare,882,1,Low,1,Cat_2,D
463499,Male,Yes,48,Yes,Executive,1479,0,Low,2,Cat_6,A
467946,Female,Yes,40,Yes,Artist,579,0,Low,2,Cat_6,B
461540,Male,No,38,Yes,,579,3,Low,2,Cat_2,B
462679,Male,No,63,Yes,Doctor,1380,1,Low,1,Cat_6,D
459181,Male,Yes,58,No,Artist,677,0,High,3,Cat_6,D
463612,Female,Yes,51,Yes,Engineer,1639,1,High,3,Cat_6,C
463393,Female,Yes,38,Yes,Artist,624,6,Low,2,Cat_3,B
465527,Female,No,26,No,Entertainment,734,6,Low,8,Cat_4,D
462316,Male,Yes,60,Yes,Artist,666,1,Average,3,Cat_6,C
467510,Male,Yes,51,Yes,Entertainment,659,3,Low,3,Cat_6,B
459755,Female,Yes,56,No,Artist,520,,Average,3,Cat_6,C
466049,Female,No,25,Yes,Doctor,1372,0,Low,1,Cat_4,A
465211,Male,No,43,No,Artist,685,6,Low,2,Cat_6,B
460367,Male,Yes,73,Yes,Artist,537,1,Low,2,Cat_6,B
463591,Male,No,22,No,Healthcare,844,,Low,4,Cat_6,D
464585,Male,Yes,66,Yes,Lawyer,1078,1,High,2,Cat_4,C
463698,Female,Yes,53,No,Engineer,1541,0,Average,2,Cat_6,B
462114,Male,No,21,No,Healthcare,824,1,Low,4,Cat_6,D
461856,Female,Yes,45,Yes,Artist,565,3,High,4,Cat_2,C
467511,Male,Yes,57,Yes,Entertainment,720,,Low,1,Cat_6,A
464593,Female,No,35,Yes,Doctor,1323,1,Low,4,Cat_2,B
459643,Male,Yes,40,Yes,Executive,1594,0,High,4,Cat_6,B
459695,Male,Yes,35,Yes,Artist,570,,High,2,Cat_6,A
460213,Male,Yes,40,Yes,Entertainment,618,5,Low,1,Cat_6,D
461046,Male,Yes,50,Yes,Artist,653,0,Low,1,Cat_6,B
463409,Female,Yes,43,No,Entertainment,642,7,Average,5,Cat_2,B
463299,Female,Yes,49,Yes,Artist,680,0,Low,4,Cat_6,B
465719,Female,Yes,37,Yes,Artist,671,0,Low,2,Cat_6,C
463448,Male,Yes,40,Yes,Artist,532,8,Average,2,Cat_6,B
466248,Male,No,41,Yes,Doctor,1344,1,Low,1,Cat_2,B
462802,Female,Yes,39,Yes,Artist,595,,Average,4,Cat_4,D
463205,Female,No,25,No,Doctor,1449,0,Low,4,Cat_6,D
465648,Female,No,32,No,Entertainment,704,0,Low,2,Cat_2,A
467774,Female,No,39,Yes,Homemaker,533,1,Low,6,Cat_6,A
465525,Female,Yes,38,Yes,Healthcare,801,3,Average,3,Cat_2,D
467776,Female,No,25,Yes,Doctor,1332,0,Low,4,Cat_6,D
460850,Female,Yes,61,No,Engineer,1565,0,Low,1,Cat_6,B
463919,Female,No,31,Yes,Homemaker,550,9,Low,1,Cat_6,D
460809,Male,Yes,72,Yes,Artist,506,2,Low,1,Cat_6,B
465708,Female,Yes,60,Yes,Artist,670,0,High,2,Cat_3,C
467138,Female,No,26,No,Homemaker,526,13,Low,1,Cat_6,D
459003,Male,Yes,51,Yes,Doctor,1394,0,High,5,Cat_4,C
466167,Male,Yes,56,No,,1394,1,Low,2,Cat_4,B
464257,Male,Yes,35,,Entertainment,785,1,High,2,Cat_6,D
464479,Male,Yes,55,Yes,Entertainment,642,1,Low,1,Cat_6,B
464204,Female,Yes,39,Yes,Artist,659,2,High,2,Cat_5,C
460073,Female,Yes,42,Yes,Engineer,1613,2,Low,1,Cat_6,B
460289,Female,Yes,60,Yes,Artist,526,2,Average,6,Cat_4,C
464052,Male,No,36,Yes,Artist,614,0,Low,1,Cat_6,A
459069,Male,Yes,25,Yes,Doctor,1404,0,Average,2,Cat_6,A
465800,Male,No,25,No,Healthcare,803,1,Low,3,Cat_6,C
461497,Male,No,29,No,Doctor,1438,5,Low,5,Cat_2,B
464005,Female,No,27,No,Healthcare,879,0,Low,5,Cat_6,C
459588,Male,Yes,52,Yes,Artist,580,1,Low,1,Cat_6,A
464477,Male,Yes,36,No,Entertainment,799,,Low,2,Cat_6,A
459476,Male,Yes,41,Yes,Artist,586,0,High,4,Cat_6,A
464432,Male,No,31,No,Engineer,1759,8,Low,2,Cat_3,D
462264,Male,Yes,45,Yes,Entertainment,691,0,Average,4,Cat_6,C
466257,Female,No,32,No,Healthcare,870,0,Low,4,Cat_6,C
460121,Male,Yes,55,Yes,Engineer,1566,1,Average,3,Cat_6,A
463640,Male,No,28,Yes,Healthcare,886,1,Low,3,Cat_6,D
464462,Female,Yes,70,Yes,Artist,567,5,High,2,Cat_6,C
461024,Male,Yes,82,Yes,Lawyer,1059,1,Low,1,Cat_6,A
464229,Female,No,26,No,Engineer,1729,2,Low,7,Cat_6,D
466680,Male,No,22,No,Engineer,1693,0,Low,4,Cat_6,D
459557,Female,,29,No,Entertainment,681,1,High,,Cat_1,D
466063,Female,Yes,48,Yes,Entertainment,693,0,Low,1,Cat_3,B
465205,Male,Yes,48,Yes,Entertainment,650,0,Low,2,Cat_6,D
467476,Male,No,32,Yes,Healthcare,804,1,Low,4,Cat_6,D
463724,Male,No,29,No,Healthcare,892,0,Low,5,Cat_4,B
465868,Male,No,35,Yes,Artist,605,6,Low,3,Cat_6,D
466148,Male,Yes,39,No,Entertainment,672,0,Average,4,Cat_6,C
464273,Female,No,26,No,Artist,594,2,Low,2,Cat_6,D
466641,Male,No,20,No,Healthcare,823,1,Low,4,Cat_6,D
467044,Female,No,35,Yes,Marketing,706,0,Low,1,Cat_7,D
461312,Male,No,18,No,Healthcare,876,3,Low,3,Cat_2,D
464450,Female,Yes,56,Yes,Artist,507,0,High,2,Cat_6,B
462929,Male,No,40,No,Homemaker,553,,Low,1,Cat_4,A
467900,Female,No,37,No,Engineer,1690,3,Low,1,Cat_6,A
462155,Female,Yes,57,Yes,Artist,512,,High,3,Cat_6,C
467651,Male,No,23,No,Healthcare,838,0,Low,4,Cat_6,D
459686,Male,Yes,52,Yes,Artist,519,1,Low,1,Cat_6,C
466985,Female,Yes,45,No,Engineer,1711,0,Average,7,Cat_7,A
465258,Male,No,20,No,Healthcare,839,5,Low,4,Cat_3,D
467718,Female,No,20,No,Healthcare,811,2,Low,6,Cat_2,D
460288,Male,Yes,61,Yes,Healthcare,853,1,Average,7,Cat_3,B
461991,Male,No,23,No,Doctor,1474,0,Low,4,Cat_6,B
460110,Female,No,52,Yes,Artist,617,0,Low,2,,C
460128,Male,Yes,25,Yes,Healthcare,862,8,Low,2,Cat_6,D
466614,Male,No,21,No,Healthcare,851,1,Low,6,Cat_5,D
462573,Male,Yes,59,Yes,Artist,631,0,Average,6,Cat_4,B
465346,Female,No,37,Yes,Marketing,717,1,Low,3,Cat_6,D
465022,Female,Yes,72,Yes,Lawyer,1013,0,High,2,Cat_6,C
459931,Male,Yes,50,Yes,Artist,554,0,Low,1,Cat_6,A
464538,Male,No,19,No,Healthcare,811,0,Low,,Cat_3,D
464708,Male,No,20,No,Healthcare,809,0,Low,8,Cat_4,D
462303,Female,Yes,32,No,Artist,550,0,Average,4,Cat_6,A
464114,Female,No,36,No,Doctor,1437,0,Low,2,Cat_6,A
463638,Female,Yes,29,No,Doctor,1388,0,Average,2,Cat_7,B
461074,Male,Yes,25,No,Entertainment,743,,Average,,Cat_3,D
463351,Female,No,22,,Healthcare,807,3,Low,4,Cat_5,D
466223,Male,Yes,66,Yes,Artist,637,1,Low,1,Cat_4,B
464550,Male,Yes,50,Yes,Artist,698,,Low,4,Cat_6,C
460641,Male,,53,Yes,Artist,534,,Average,3,Cat_3,C
464560,Male,No,39,Yes,Entertainment,703,9,Low,2,Cat_6,A
459106,Male,Yes,60,Yes,Artist,550,1,Low,2,Cat_6,C
461492,Male,Yes,70,Yes,Entertainment,714,8,Average,2,Cat_6,C
462185,Male,No,18,No,Doctor,1469,0,Low,3,Cat_6,D
463967,Female,No,33,Yes,Engineer,1763,0,Low,2,Cat_6,A
462421,Male,No,53,Yes,Artist,675,0,Low,2,Cat_6,A
467587,Male,Yes,27,Yes,Artist,670,9,Average,3,Cat_6,C
466767,Male,Yes,68,Yes,Lawyer,1003,0,Low,2,,C
460401,Female,No,27,Yes,Artist,604,0,Low,3,Cat_7,A
460372,Male,Yes,37,Yes,Artist,570,4,Average,2,Cat_6,C
464086,Male,Yes,42,Yes,Artist,542,1,Average,4,Cat_6,B
464705,Male,No,32,No,Artist,571,3,Low,7,Cat_4,A
463791,Female,No,28,Yes,Engineer,1696,7,Low,1,Cat_6,B
461514,Male,No,31,No,Healthcare,813,1,Low,4,Cat_6,B
464078,Male,Yes,88,No,Lawyer,1075,0,Low,,Cat_6,B
459251,Male,No,35,Yes,Artist,596,0,Low,1,Cat_6,B
460470,Male,No,36,No,Healthcare,808,,Low,4,Cat_4,B
462923,Male,Yes,33,No,Homemaker,575,9,Average,2,Cat_6,A
461017,Female,No,40,Yes,Homemaker,568,13,Low,1,Cat_3,A
465700,Male,Yes,25,Yes,Entertainment,613,1,High,2,Cat_3,D
460113,Male,Yes,67,Yes,Artist,619,1,Average,2,Cat_6,C
461047,Female,,18,No,Healthcare,853,1,Average,3,Cat_7,D
466073,Female,Yes,62,No,Engineer,1695,8,High,2,Cat_4,A
463201,Female,No,21,No,Healthcare,893,0,Low,2,Cat_4,D
464941,Female,No,28,No,Healthcare,870,,Low,4,Cat_4,D
462909,Female,No,36,No,Engineer,1788,,Low,1,Cat_6,A
461345,Male,No,27,No,Doctor,1386,0,Low,3,Cat_6,D
461939,Female,Yes,36,Yes,Entertainment,627,1,Average,4,Cat_4,A
467552,Male,Yes,53,No,Executive,1418,0,Average,4,Cat_6,C
461882,Female,No,30,Yes,Doctor,1453,0,Low,5,Cat_7,C
467800,Female,Yes,53,Yes,Artist,611,8,Average,3,Cat_6,C
465997,Female,No,33,No,Doctor,1479,1,Low,3,Cat_6,D
462291,Female,No,36,Yes,Marketing,782,,Low,3,Cat_6,D
466981,Female,Yes,53,No,Engineer,1673,0,Low,3,Cat_5,A
467397,Male,No,29,No,Doctor,1453,8,Low,4,Cat_6,B
462589,Female,No,28,No,Engineer,1780,8,Low,8,Cat_4,D
467957,Male,Yes,47,Yes,Artist,587,1,Low,1,Cat_6,B
459426,Male,No,23,No,,587,1,Low,4,Cat_6,D
460264,Female,Yes,35,Yes,Entertainment,635,0,Low,4,Cat_1,A
466916,Male,Yes,87,Yes,Lawyer,1010,3,Low,1,Cat_6,C
463822,Male,Yes,56,Yes,Artist,581,0,Average,4,Cat_6,C
461203,Female,Yes,26,No,Lawyer,1030,0,Low,9,Cat_7,C
459124,Female,Yes,75,Yes,Artist,648,1,High,3,Cat_6,B
467011,Female,Yes,77,Yes,Lawyer,1076,,High,2,Cat_6,B
467495,Male,Yes,66,No,Artist,530,2,High,3,Cat_6,C
464292,Male,Yes,55,Yes,Artist,661,0,Average,2,Cat_6,C
461065,Male,Yes,61,Yes,Executive,1563,,Low,6,Cat_3,B
461010,Male,Yes,39,Yes,Entertainment,662,1,Average,3,Cat_3,A
463109,Male,Yes,61,Yes,Executive,1582,9,High,2,Cat_6,C
462480,Male,No,40,No,Engineer,1747,2,Low,4,Cat_6,D
465229,Male,Yes,43,Yes,Executive,1570,0,High,3,Cat_6,B
462074,Female,No,57,Yes,Artist,596,1,Low,1,Cat_6,B
461645,Female,No,37,Yes,Artist,683,0,Low,2,Cat_6,C
463662,Male,Yes,41,Yes,Entertainment,749,2,Average,2,Cat_6,C
467798,Female,No,20,No,,749,,Low,2,Cat_6,D
463756,Male,Yes,68,No,Executive,1595,1,Average,2,Cat_6,B
466581,Female,Yes,43,Yes,Artist,573,9,High,4,Cat_6,C
464680,Male,No,21,No,Healthcare,806,1,Low,5,Cat_4,D
464727,Male,Yes,38,Yes,Engineer,1660,1,Average,4,Cat_3,B
466413,Male,Yes,62,Yes,Artist,609,1,Average,5,Cat_6,A
462847,Female,No,30,Yes,Doctor,1396,,Low,7,Cat_5,C
462625,Male,No,32,Yes,Artist,501,0,Low,3,Cat_4,A
459048,Female,No,18,No,Healthcare,822,0,Low,5,Cat_6,D
461348,Male,Yes,35,Yes,Healthcare,880,1,Low,1,Cat_6,D
464719,Female,No,28,No,Doctor,1309,3,Low,4,Cat_6,A
465561,Male,Yes,25,No,Artist,630,1,Average,4,Cat_4,B
462585,Male,Yes,42,No,,630,8,Low,,Cat_4,D
463976,Female,No,29,No,Healthcare,819,5,Low,4,Cat_4,A
465617,Male,No,40,Yes,Doctor,1458,9,Low,,Cat_6,C
464044,Female,No,40,Yes,Entertainment,754,1,Low,3,Cat_6,B
466880,Male,Yes,39,Yes,Artist,666,4,Average,,Cat_6,C
463333,Female,No,18,No,Healthcare,888,0,Low,3,Cat_6,D
462507,Male,No,39,No,Entertainment,656,0,Low,3,Cat_6,A
460589,Male,Yes,49,No,Entertainment,703,1,Average,6,Cat_3,B
460615,Female,No,25,Yes,Healthcare,887,,Low,,Cat_3,C
460754,Female,No,33,Yes,Homemaker,543,8,Low,1,Cat_6,A
464170,Male,Yes,38,No,Artist,505,8,Low,1,Cat_6,B
463660,Male,Yes,85,Yes,Lawyer,1090,1,Low,1,Cat_6,A
466200,Male,Yes,51,Yes,Doctor,1310,8,Average,3,Cat_4,B
460999,Male,No,26,Yes,Engineer,1690,1,Low,3,Cat_3,D
461327,Female,Yes,35,Yes,Artist,661,1,Average,3,Cat_6,C
461178,Male,Yes,33,No,Entertainment,783,1,Low,3,Cat_3,D
465150,Male,No,41,Yes,Entertainment,709,0,Low,1,Cat_6,A
462882,Male,Yes,41,Yes,Homemaker,526,2,Average,3,Cat_3,B
460544,Male,No,77,Yes,Lawyer,1050,0,Low,1,Cat_3,C
459979,Female,No,41,No,Marketing,770,0,Low,2,Cat_6,B
463157,Male,Yes,46,Yes,Entertainment,605,5,Low,3,Cat_6,A
466169,Male,Yes,63,Yes,Artist,601,1,Low,1,Cat_1,C
467427,Female,Yes,37,Yes,Artist,660,8,High,2,Cat_6,C
464392,Male,Yes,58,,Artist,697,1,Average,2,Cat_6,B
459065,Male,Yes,51,Yes,Engineer,1517,,Low,2,Cat_6,D
465810,Female,No,28,No,Engineer,1735,1,Low,2,Cat_4,D
465156,Male,Yes,46,Yes,Artist,528,,Average,5,Cat_6,C
464112,Male,No,28,Yes,Doctor,1420,1,Low,2,Cat_6,D
465877,Female,No,48,Yes,Artist,692,6,Low,1,Cat_6,D
464321,Female,No,28,,Engineer,1559,0,Low,3,Cat_3,D
464337,Male,No,36,Yes,Artist,597,5,Low,1,Cat_6,D
465566,Male,No,50,Yes,Artist,547,1,Low,3,Cat_3,B
460394,Female,No,32,Yes,Healthcare,833,9,Low,3,Cat_6,D
460962,Male,Yes,55,Yes,Executive,1578,9,High,4,Cat_6,C
465323,Female,Yes,43,Yes,Artist,652,0,Low,1,Cat_6,A
462152,Female,No,30,Yes,,652,8,Low,2,Cat_6,B
460384,Female,Yes,32,Yes,Marketing,761,8,Low,2,Cat_6,D
461760,Male,Yes,82,Yes,Artist,564,0,High,2,Cat_6,C
461075,Male,Yes,33,Yes,Entertainment,615,,Average,2,Cat_3,B
461512,Male,No,33,Yes,Doctor,1463,,Low,4,Cat_6,D
465276,Male,Yes,55,Yes,Artist,643,1,Average,5,Cat_6,C
464935,Female,No,40,,Marketing,725,6,Low,1,Cat_4,A
462670,Male,Yes,89,Yes,Doctor,1386,,Low,1,Cat_6,A
467270,Female,No,33,Yes,Doctor,1495,0,Low,4,Cat_6,C
463221,Male,No,22,No,Healthcare,867,,Low,3,Cat_6,D
464358,Male,Yes,58,Yes,Artist,674,0,Average,2,Cat_6,B
462181,Female,No,32,Yes,Healthcare,832,8,Low,3,Cat_6,C
459178,Male,Yes,48,Yes,Executive,1460,0,High,5,Cat_6,C
466117,Male,Yes,62,Yes,Artist,540,1,Average,2,Cat_3,C
463683,Female,Yes,39,Yes,Artist,580,14,Average,2,Cat_6,B
462720,Male,Yes,35,Yes,Marketing,784,,Low,5,Cat_6,D
460223,Male,No,47,No,Entertainment,625,1,Low,1,Cat_6,A
465829,Female,Yes,35,Yes,Doctor,1404,7,Average,3,Cat_4,A
461523,Male,Yes,78,Yes,Lawyer,1037,0,High,5,Cat_6,B
461099,Female,No,42,No,Artist,605,0,Low,4,Cat_3,A
467405,Female,No,37,Yes,Artist,652,1,Low,1,Cat_4,C
467958,Female,No,43,Yes,Doctor,1489,0,Low,1,Cat_6,A
467283,Male,Yes,48,Yes,Artist,642,1,Average,3,Cat_2,C
463238,Male,No,22,No,Healthcare,881,0,Low,5,Cat_6,D
460228,Male,No,31,No,Healthcare,878,2,Low,5,Cat_2,A
464123,Female,No,51,Yes,Artist,630,0,Low,1,Cat_6,B
467441,Male,No,42,Yes,Artist,506,,Low,1,Cat_6,A
464110,Male,Yes,58,Yes,Doctor,1457,1,High,2,Cat_6,B
460943,Male,Yes,50,Yes,Entertainment,799,1,Average,4,Cat_6,B
467603,Male,Yes,71,Yes,Lawyer,1059,1,High,2,Cat_6,C
464973,Male,No,82,,Lawyer,1057,1,Low,2,Cat_4,A
460576,Male,Yes,49,No,Executive,1541,9,High,5,Cat_3,B
466635,Male,Yes,53,Yes,Artist,633,4,Average,2,Cat_6,C
461085,Female,No,31,No,Engineer,1629,1,Low,1,Cat_3,A
465850,Female,No,21,No,Healthcare,898,9,Low,7,Cat_4,D
467694,Male,Yes,61,Yes,Executive,1323,0,High,2,Cat_6,C
462497,Male,No,35,Yes,Artist,599,1,Low,2,Cat_6,B
465732,Male,Yes,47,Yes,Marketing,785,0,Low,2,Cat_4,D
466032,Male,,28,No,Entertainment,750,,Low,2,Cat_6,B
459759,Female,Yes,38,Yes,Artist,632,0,Average,3,Cat_6,C
465399,Male,No,39,Yes,Entertainment,627,1,Low,1,Cat_4,B
459107,Male,Yes,55,Yes,Artist,659,1,Low,2,Cat_6,C
461135,Female,No,19,No,Healthcare,853,0,Low,3,Cat_6,D
462557,Female,Yes,58,No,Engineer,1782,,Average,2,Cat_4,C
460769,Female,Yes,76,No,Lawyer,1042,1,High,2,Cat_6,B
465839,Male,No,19,No,Healthcare,869,,Low,4,Cat_6,D
463187,Female,Yes,51,Yes,Artist,590,8,Low,2,Cat_6,C
464070,Male,No,39,Yes,Artist,536,5,Low,2,Cat_6,B
462826,Male,No,22,No,Healthcare,869,0,Low,3,Cat_3,D
462099,Female,Yes,47,Yes,Doctor,1462,,Average,5,Cat_2,C
466628,Male,No,32,No,Healthcare,866,8,Low,4,,C
462844,Female,Yes,30,No,Engineer,1583,0,Average,2,Cat_6,D
463045,Female,Yes,35,Yes,Homemaker,505,13,High,7,Cat_6,C
462236,Male,No,35,Yes,Entertainment,717,13,Low,2,Cat_4,C
467429,Female,Yes,42,Yes,Artist,610,1,Low,,Cat_6,B
460029,Female,Yes,35,Yes,Healthcare,860,12,Average,2,Cat_2,D
465393,Male,Yes,36,Yes,Artist,539,7,Average,2,Cat_6,C
