,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,clusterNo
4700,0,1.0,36,0.0,2.0,1683,3.0,2,3.0,2
4701,1,0.0,18,0.0,1.0,894,3.0,1,4.0,0
4702,0,1.0,73,1.0,6.0,1388,1.0,3,2.0,3
4703,1,1.0,67,0.0,2.0,1761,3.0,2,4.0,2
4704,1,1.0,50,1.0,5.0,651,1.0,2,3.0,1
4705,0,1.0,38,1.0,5.0,518,4.0,2,3.0,1
4706,0,0.0,18,0.0,1.0,817,0.0,1,5.0,0
4708,0,0.0,19,0.0,1.0,840,0.0,1,4.0,0
4709,1,1.0,39,1.0,5.0,599,9.0,1,3.0,1
4710,1,0.0,26,0.0,2.0,1706,5.0,1,2.0,2
4711,0,1.0,58,1.0,5.0,544,7.0,1,2.0,1
4712,1,0.0,28,1.0,5.0,628,1.0,1,2.0,1
4713,1,1.0,53,1.0,5.0,688,1.0,2,2.0,1
4714,0,0.0,18,0.0,7.0,1461,4.0,1,2.0,3
4715,0,1.0,49,1.0,4.0,775,7.0,2,4.0,0
4716,0,0.0,19,0.0,1.0,896,0.0,1,3.0,0
4717,0,0.0,20,0.0,7.0,1468,0.0,1,4.0,3
4718,0,1.0,55,1.0,5.0,570,2.0,1,2.0,1
4719,1,0.0,32,1.0,2.0,1530,0.0,1,3.0,3
4720,0,0.0,27,0.0,1.0,815,10.0,1,4.0,0
4721,0,1.0,72,1.0,6.0,1404,1.0,3,5.0,3
4722,1,0.0,59,1.0,5.0,596,1.0,1,1.0,1
4723,1,1.0,35,1.0,5.0,550,0.0,1,3.0,1
4724,1,0.0,32,1.0,2.0,1502,9.0,1,1.0,3
4725,1,1.0,28,1.0,1.0,887,10.0,3,2.0,0
4726,0,1.0,19,0.0,4.0,640,1.0,1,2.0,1
4727,0,1.0,52,1.0,5.0,626,2.0,3,1.0,1
4728,0,0.0,29,0.0,7.0,1310,1.0,1,3.0,3
4729,1,1.0,51,1.0,8.0,505,12.0,2,4.0,1
4730,0,0.0,27,1.0,1.0,884,1.0,1,5.0,0
4731,1,0.0,47,1.0,4.0,784,0.0,1,1.0,0
4732,0,1.0,61,0.0,4.0,761,1.0,1,1.0,0
4733,1,1.0,75,0.0,3.0,1084,0.0,3,2.0,0
4734,0,0.0,19,0.0,1.0,806,1.0,1,1.0,0
4735,0,1.0,48,1.0,5.0,684,0.0,2,2.0,1
4736,0,1.0,59,1.0,5.0,679,3.0,2,2.0,1
4737,0,1.0,42,0.0,8.0,506,8.0,1,1.0,1
4738,1,0.0,86,1.0,3.0,1057,1.0,1,1.0,0
4739,0,0.0,33,1.0,4.0,650,9.0,1,4.0,1
4740,1,1.0,37,1.0,5.0,607,3.0,3,2.0,1
4741,0,1.0,49,0.0,6.0,1468,3.0,3,5.0,3
4742,0,1.0,52,1.0,4.0,709,3.0,2,3.0,1
4743,0,0.0,41,1.0,5.0,596,3.0,1,3.0,1
4744,0,0.0,26,1.0,1.0,863,1.0,1,3.0,0
4745,0,0.0,23,0.0,7.0,1394,1.0,1,5.0,3
4746,0,0.0,35,0.0,7.0,1300,1.0,1,3.0,3
4747,0,1.0,37,1.0,5.0,586,2.0,2,2.0,1
4748,0,1.0,43,1.0,4.0,723,7.0,1,2.0,1
4749,0,1.0,50,0.0,2.0,1625,1.0,1,2.0,2
4750,1,0.0,50,0.0,2.0,1556,1.0,1,1.0,2
4751,1,0.0,26,0.0,1.0,825,3.0,1,3.0,0
4752,1,0.0,20,0.0,1.0,862,8.0,1,3.0,0
4753,1,1.0,31,0.0,8.0,594,9.0,2,2.0,1
4754,1,0.0,31,1.0,1.0,881,9.0,1,3.0,0
4755,0,1.0,41,0.0,6.0,1525,1.0,2,5.0,3
4756,0,1.0,84,0.0,3.0,1068,1.0,1,1.0,0
4759,1,0.0,23,0.0,1.0,893,0.0,1,4.0,0
4760,1,1.0,69,0.0,3.0,1028,0.0,1,1.0,0
4761,1,1.0,68,1.0,5.0,685,4.0,1,2.0,1
4762,1,0.0,30,0.0,1.0,836,8.0,1,4.0,0
4763,1,0.0,26,1.0,7.0,1338,1.0,1,1.0,3
4765,0,1.0,32,1.0,7.0,1436,0.0,1,3.0,3
4766,1,0.0,36,1.0,5.0,679,1.0,1,1.0,1
4767,0,0.0,18,0.0,4.0,736,0.0,1,5.0,1
4768,0,0.0,30,1.0,1.0,824,8.0,1,4.0,0
4769,1,0.0,46,1.0,5.0,575,9.0,1,1.0,1
4771,0,0.0,19,0.0,1.0,801,2.0,1,5.0,0
4772,0,0.0,33,1.0,4.0,647,0.0,1,4.0,1
4773,1,1.0,65,1.0,5.0,503,13.0,1,1.0,1
4774,0,1.0,26,1.0,5.0,672,6.0,2,2.0,1
4775,1,0.0,30,1.0,8.0,597,6.0,1,1.0,1
4776,1,0.0,33,1.0,4.0,759,1.0,1,4.0,0
4777,1,1.0,27,1.0,2.0,1613,0.0,2,4.0,2
4778,0,1.0,65,1.0,5.0,563,0.0,2,2.0,1
4779,0,1.0,77,0.0,3.0,1023,1.0,1,2.0,0
4780,1,0.0,20,0.0,2.0,1643,0.0,1,4.0,2
4781,1,0.0,27,1.0,8.0,541,6.0,1,7.0,1
4783,1,1.0,51,1.0,7.0,1393,1.0,2,4.0,3
4784,0,0.0,18,0.0,1.0,887,13.0,1,4.0,0
4785,1,1.0,63,1.0,5.0,602,5.0,1,1.0,1
4786,0,1.0,36,1.0,2.0,1735,1.0,2,3.0,2
4787,0,1.0,43,1.0,6.0,1514,1.0,3,4.0,3
4788,0,1.0,46,1.0,6.0,1554,0.0,3,4.0,2
4789,0,0.0,51,1.0,5.0,512,0.0,1,3.0,1
4790,0,0.0,43,1.0,2.0,1679,0.0,1,1.0,2
4791,1,1.0,43,1.0,5.0,603,0.0,2,2.0,1
4792,1,0.0,37,1.0,4.0,629,1.0,1,1.0,1
4793,1,1.0,63,0.0,5.0,662,0.0,2,5.0,1
4794,0,0.0,30,0.0,7.0,1319,3.0,1,5.0,3
4795,1,1.0,37,1.0,4.0,612,5.0,2,2.0,1
4796,0,1.0,53,0.0,5.0,501,8.0,2,3.0,1
4797,1,1.0,26,1.0,1.0,880,6.0,3,7.0,0
4798,0,1.0,40,1.0,5.0,700,0.0,2,2.0,1
4799,0,1.0,41,1.0,4.0,695,0.0,2,4.0,1
4800,0,1.0,66,1.0,5.0,553,2.0,1,1.0,1
4801,0,1.0,80,1.0,3.0,1025,3.0,1,1.0,0
4802,1,1.0,37,0.0,2.0,1708,0.0,2,5.0,2
4803,1,1.0,42,0.0,5.0,560,1.0,3,4.0,1
4804,1,0.0,38,1.0,5.0,510,1.0,1,2.0,1
4805,1,0.0,53,0.0,3.0,1073,1.0,1,1.0,0
4806,0,0.0,33,0.0,6.0,1360,5.0,1,2.0,3
4808,0,1.0,33,0.0,6.0,1458,3.0,3,4.0,3
4809,0,0.0,19,0.0,1.0,872,1.0,1,3.0,0
4810,0,1.0,53,1.0,5.0,688,3.0,2,3.0,1
4811,0,1.0,50,1.0,7.0,1500,0.0,2,8.0,3
4812,1,0.0,26,0.0,2.0,1601,0.0,1,2.0,2
4813,0,0.0,20,0.0,1.0,849,1.0,1,3.0,0
4814,1,1.0,53,1.0,6.0,1551,0.0,3,4.0,2
4815,1,1.0,41,1.0,5.0,682,0.0,2,2.0,1
4816,0,1.0,48,1.0,6.0,1404,0.0,3,3.0,3
4817,0,1.0,56,0.0,6.0,1364,0.0,3,4.0,3
4818,1,0.0,66,1.0,5.0,609,0.0,1,1.0,1
4819,0,1.0,35,0.0,4.0,651,8.0,2,4.0,1
4820,0,1.0,50,0.0,4.0,633,0.0,1,2.0,1
4821,1,1.0,51,1.0,5.0,671,3.0,1,2.0,1
4822,1,0.0,30,0.0,1.0,833,8.0,1,3.0,0
4823,0,0.0,30,0.0,6.0,1335,1.0,1,4.0,3
4824,1,0.0,50,1.0,5.0,610,9.0,1,1.0,1
4825,0,1.0,61,1.0,5.0,675,3.0,1,1.0,1
4826,0,0.0,19,0.0,1.0,803,0.0,1,5.0,0
4827,1,0.0,22,0.0,7.0,1393,0.0,1,2.0,3
4828,1,0.0,35,1.0,1.0,808,9.0,1,1.0,0
4829,1,1.0,47,1.0,2.0,1709,0.0,1,4.0,2
4830,0,0.0,32,0.0,7.0,1336,12.0,1,4.0,3
4831,0,1.0,33,0.0,1.0,812,11.0,3,2.0,0
4832,1,0.0,25,1.0,1.0,878,3.0,1,2.0,0
4833,1,0.0,28,0.0,1.0,891,1.0,1,4.0,0
4834,0,0.0,32,0.0,8.0,585,3.0,1,2.0,1
4835,1,1.0,50,1.0,1.0,828,1.0,3,6.0,0
4836,1,1.0,37,1.0,2.0,1653,3.0,2,3.0,2
4837,0,0.0,53,1.0,5.0,500,1.0,1,1.0,1
4838,1,1.0,49,1.0,5.0,552,1.0,1,2.0,1
4839,0,1.0,72,1.0,3.0,1003,1.0,1,1.0,0
4840,0,1.0,60,1.0,6.0,1362,0.0,3,3.0,3
4841,0,0.0,48,1.0,5.0,558,4.0,1,1.0,1
4842,1,0.0,32,0.0,1.0,888,1.0,1,4.0,0
4843,0,0.0,48,1.0,4.0,664,1.0,1,2.0,1
4844,1,0.0,33,1.0,4.0,756,0.0,1,1.0,1
4845,1,1.0,26,0.0,2.0,1783,7.0,1,2.0,2
4846,1,1.0,38,1.0,5.0,613,1.0,2,4.0,1
4847,1,1.0,56,1.0,5.0,585,0.0,1,1.0,1
4848,1,0.0,41,1.0,4.0,651,1.0,1,3.0,1
4849,1,1.0,43,1.0,2.0,1653,0.0,3,4.0,2
4850,1,1.0,51,1.0,5.0,632,0.0,2,2.0,1
4851,1,1.0,47,1.0,5.0,580,7.0,2,2.0,1
4852,0,0.0,28,1.0,5.0,584,1.0,1,3.0,1
4853,0,0.0,20,0.0,1.0,813,1.0,1,2.0,0
4854,1,1.0,38,0.0,5.0,561,0.0,1,3.0,1
4855,0,1.0,57,1.0,6.0,1492,1.0,3,3.0,3
4856,1,1.0,28,0.0,2.0,1711,1.0,2,2.0,2
4857,0,0.0,39,1.0,5.0,687,1.0,1,1.0,1
4858,0,1.0,89,1.0,9.0,769,1.0,3,2.0,0
4859,1,1.0,81,1.0,3.0,1085,0.0,2,2.0,0
4860,0,0.0,33,1.0,4.0,763,1.0,1,4.0,0
4861,0,1.0,32,1.0,5.0,679,5.0,2,2.0,1
4863,1,1.0,41,1.0,5.0,600,1.0,2,3.0,1
4864,0,1.0,43,1.0,5.0,617,9.0,2,2.0,1
4865,1,1.0,68,0.0,7.0,1321,8.0,2,2.0,3
4866,1,1.0,58,1.0,5.0,539,7.0,1,2.0,1
4867,0,1.0,51,1.0,4.0,759,1.0,2,5.0,0
4868,0,1.0,47,1.0,5.0,650,0.0,1,2.0,1
4869,1,1.0,55,1.0,8.0,586,13.0,2,3.0,1
4870,1,0.0,39,1.0,5.0,683,9.0,1,1.0,1
4871,1,0.0,33,1.0,1.0,842,1.0,1,5.0,0
4872,1,1.0,62,1.0,5.0,623,9.0,1,1.0,1
4873,0,1.0,51,0.0,6.0,1450,0.0,3,4.0,3
4874,0,0.0,29,1.0,4.0,710,8.0,1,3.0,1
4875,1,0.0,48,1.0,5.0,582,4.0,1,1.0,1
4876,0,0.0,41,0.0,2.0,1671,9.0,1,7.0,2
4877,0,0.0,42,1.0,1.0,877,9.0,1,1.0,0
4878,1,0.0,20,0.0,1.0,819,0.0,1,3.0,0
4879,1,1.0,60,1.0,5.0,665,0.0,2,4.0,1
4880,1,1.0,72,1.0,3.0,1001,1.0,3,2.0,0
4881,0,0.0,25,1.0,4.0,741,9.0,1,1.0,1
4882,1,1.0,57,1.0,7.0,1317,1.0,2,4.0,3
4883,1,1.0,40,1.0,2.0,1736,8.0,2,4.0,2
4884,0,1.0,35,0.0,7.0,1420,9.0,1,2.0,3
4885,1,1.0,31,1.0,2.0,1705,1.0,1,2.0,2
4886,1,1.0,78,0.0,3.0,1070,1.0,1,1.0,0
4887,1,0.0,41,1.0,5.0,626,9.0,1,1.0,1
4888,0,1.0,57,1.0,5.0,500,0.0,2,3.0,1
4889,1,1.0,41,1.0,9.0,760,9.0,1,3.0,0
4890,0,1.0,49,1.0,5.0,678,1.0,1,2.0,1
4891,0,0.0,40,0.0,2.0,1662,1.0,1,2.0,2
4892,0,1.0,89,1.0,3.0,1060,0.0,1,2.0,0
4893,0,1.0,61,1.0,6.0,1301,0.0,3,2.0,3
4894,1,1.0,38,0.0,4.0,602,3.0,2,3.0,1
4895,1,1.0,58,1.0,7.0,1497,5.0,2,3.0,3
4896,1,1.0,46,1.0,5.0,569,0.0,2,2.0,1
4897,1,0.0,22,0.0,2.0,1576,3.0,1,3.0,2
4898,0,1.0,39,1.0,4.0,643,6.0,2,2.0,1
4899,1,1.0,58,1.0,2.0,1661,1.0,2,4.0,2
4900,1,1.0,38,1.0,5.0,530,8.0,2,2.0,1
4901,0,1.0,28,0.0,5.0,642,1.0,2,2.0,1
4902,1,1.0,35,1.0,5.0,677,7.0,3,4.0,1
4903,1,1.0,70,1.0,3.0,1073,1.0,3,2.0,0
4904,0,1.0,30,0.0,6.0,1373,4.0,3,4.0,3
4905,0,1.0,55,0.0,4.0,648,1.0,1,3.0,1
4906,1,1.0,57,1.0,5.0,650,3.0,1,1.0,1
4908,0,1.0,63,1.0,4.0,747,0.0,2,4.0,1
4909,1,0.0,42,1.0,6.0,1589,3.0,1,1.0,2
4910,0,1.0,27,1.0,1.0,880,4.0,3,3.0,0
4911,1,0.0,43,1.0,5.0,501,1.0,1,1.0,1
4912,0,1.0,69,0.0,6.0,1537,0.0,3,4.0,2
4913,0,1.0,67,1.0,6.0,1448,1.0,1,3.0,3
4914,0,1.0,72,1.0,9.0,797,0.0,1,1.0,0
4915,1,1.0,89,1.0,3.0,1005,1.0,1,3.0,0
4916,0,1.0,26,1.0,6.0,1522,0.0,1,3.0,3
4917,1,0.0,53,1.0,5.0,511,9.0,1,1.0,1
4918,0,1.0,49,1.0,5.0,613,1.0,2,4.0,1
4919,1,0.0,28,0.0,5.0,503,1.0,1,5.0,1
4920,0,1.0,52,1.0,6.0,1371,1.0,3,4.0,3
4921,0,1.0,43,1.0,6.0,1474,3.0,3,4.0,3
4922,0,1.0,38,0.0,5.0,693,8.0,3,5.0,1
4923,1,1.0,27,0.0,8.0,512,9.0,2,2.0,1
4924,0,0.0,18,0.0,1.0,813,5.0,1,4.0,0
4925,0,1.0,59,1.0,4.0,774,1.0,1,3.0,0
4926,0,0.0,22,0.0,1.0,887,1.0,1,3.0,0
4927,0,0.0,32,1.0,7.0,1376,0.0,1,4.0,3
4928,1,1.0,35,1.0,5.0,612,0.0,1,2.0,1
4929,0,1.0,51,1.0,5.0,677,5.0,2,4.0,1
4930,1,0.0,22,0.0,1.0,816,8.0,1,6.0,0
4931,0,1.0,49,0.0,6.0,1409,3.0,3,3.0,3
4932,1,1.0,42,1.0,5.0,607,3.0,1,3.0,1
4933,0,0.0,32,0.0,4.0,727,1.0,1,3.0,1
4934,0,0.0,55,0.0,3.0,1006,3.0,1,1.0,0
4935,0,0.0,31,1.0,4.0,660,3.0,1,3.0,1
4936,1,1.0,36,1.0,7.0,1325,7.0,2,2.0,3
4937,0,0.0,32,1.0,1.0,873,1.0,1,3.0,0
4938,0,0.0,18,0.0,1.0,837,0.0,1,4.0,0
4939,1,0.0,31,1.0,1.0,841,4.0,1,3.0,0
4940,0,1.0,53,1.0,5.0,589,0.0,3,7.0,1
4941,1,0.0,42,1.0,2.0,1506,8.0,1,3.0,3
4942,0,0.0,75,0.0,3.0,1039,3.0,1,2.0,0
4943,0,0.0,30,1.0,5.0,545,7.0,1,3.0,1
4944,0,0.0,19,0.0,1.0,877,1.0,1,4.0,0
4945,0,1.0,67,0.0,3.0,1068,3.0,1,3.0,0
4946,0,1.0,46,1.0,4.0,729,1.0,1,2.0,1
4947,0,1.0,51,1.0,2.0,1585,1.0,1,2.0,2
4948,1,0.0,32,0.0,2.0,1517,1.0,1,9.0,3
4950,1,0.0,46,1.0,5.0,662,5.0,1,1.0,1
4951,1,0.0,45,1.0,5.0,516,3.0,1,1.0,1
4952,0,1.0,50,1.0,6.0,1494,1.0,2,3.0,3
4953,1,1.0,36,0.0,2.0,1649,1.0,1,3.0,2
4954,1,0.0,40,1.0,5.0,681,8.0,1,1.0,1
4955,1,1.0,40,1.0,5.0,604,3.0,1,2.0,1
4956,0,1.0,43,0.0,5.0,689,1.0,3,9.0,1
4957,0,0.0,19,0.0,1.0,821,8.0,1,5.0,0
4958,0,1.0,42,0.0,4.0,654,6.0,2,2.0,1
4959,0,0.0,29,1.0,1.0,836,1.0,1,1.0,0
4960,1,1.0,37,1.0,7.0,1361,9.0,2,2.0,3
4961,1,0.0,38,0.0,5.0,694,14.0,1,1.0,1
4962,1,1.0,79,1.0,3.0,1069,0.0,1,1.0,0
4963,0,0.0,25,0.0,4.0,657,2.0,1,7.0,1
4964,1,0.0,29,0.0,9.0,762,1.0,1,5.0,0
4965,1,0.0,33,1.0,8.0,506,1.0,1,1.0,1
4966,1,0.0,26,0.0,1.0,832,3.0,1,6.0,0
4967,0,0.0,26,0.0,7.0,1489,1.0,1,4.0,3
4968,1,1.0,38,1.0,5.0,637,9.0,2,2.0,1
4969,0,1.0,63,1.0,5.0,547,1.0,2,3.0,1
4970,1,0.0,60,1.0,5.0,604,1.0,1,3.0,1
4971,1,0.0,33,0.0,2.0,1757,0.0,1,7.0,2
4972,1,1.0,71,1.0,3.0,1099,1.0,1,1.0,0
4973,0,1.0,45,1.0,5.0,662,3.0,1,2.0,1
4974,1,1.0,60,1.0,5.0,599,0.0,2,2.0,1
4975,1,1.0,31,1.0,5.0,625,0.0,2,2.0,1
4976,1,0.0,26,1.0,1.0,894,8.0,1,1.0,0
4977,1,1.0,42,1.0,2.0,1728,1.0,1,1.0,2
4978,1,0.0,35,0.0,5.0,633,13.0,1,1.0,1
4979,1,0.0,20,0.0,1.0,830,1.0,1,3.0,0
4980,0,0.0,25,1.0,1.0,867,4.0,1,5.0,0
4981,1,0.0,23,0.0,4.0,738,0.0,1,2.0,1
4982,0,1.0,53,1.0,5.0,663,0.0,2,5.0,1
4983,1,0.0,49,1.0,7.0,1323,3.0,1,2.0,3
4984,1,0.0,35,1.0,7.0,1320,1.0,1,1.0,3
4985,0,1.0,60,1.0,6.0,1600,5.0,3,3.0,2
4986,0,1.0,86,1.0,3.0,1088,0.0,1,1.0,0
4988,0,0.0,18,0.0,9.0,722,2.0,1,2.0,1
4989,0,1.0,38,1.0,7.0,1417,0.0,3,4.0,3
4990,0,0.0,39,1.0,5.0,610,8.0,1,2.0,1
4991,1,0.0,45,0.0,9.0,798,1.0,1,1.0,0
4992,0,0.0,28,1.0,1.0,808,0.0,1,4.0,0
4993,0,1.0,65,1.0,3.0,1095,0.0,3,2.0,0
4994,1,0.0,41,1.0,5.0,639,0.0,1,1.0,1
4995,0,1.0,48,0.0,4.0,713,1.0,2,3.0,1
4996,1,1.0,52,1.0,2.0,1649,7.0,3,4.0,2
4997,1,0.0,26,1.0,1.0,841,3.0,1,1.0,0
4999,1,0.0,30,1.0,1.0,803,0.0,1,4.0,0
5000,1,1.0,77,0.0,3.0,1032,1.0,1,1.0,0
5001,1,0.0,37,0.0,5.0,616,4.0,1,1.0,1
5002,1,0.0,65,1.0,3.0,1050,0.0,1,5.0,0
5003,0,1.0,61,1.0,5.0,596,0.0,2,2.0,1
5004,1,0.0,32,0.0,1.0,819,2.0,1,5.0,0
5005,0,1.0,49,1.0,5.0,667,0.0,1,3.0,1
5006,0,0.0,19,0.0,1.0,862,1.0,1,4.0,0
5007,0,1.0,50,1.0,5.0,533,1.0,2,3.0,1
5008,1,0.0,31,0.0,1.0,836,0.0,1,5.0,0
5009,0,1.0,45,1.0,7.0,1317,6.0,2,2.0,3
5010,0,1.0,82,1.0,3.0,1092,0.0,3,2.0,0
5012,0,1.0,39,1.0,4.0,756,9.0,3,3.0,1
5013,0,0.0,20,0.0,1.0,800,1.0,1,5.0,0
5014,1,1.0,85,1.0,3.0,1019,0.0,1,5.0,0
5015,0,1.0,49,1.0,4.0,635,1.0,1,2.0,1
5016,1,1.0,76,1.0,5.0,507,1.0,3,2.0,1
5017,0,1.0,37,1.0,5.0,663,0.0,3,4.0,1
5018,0,1.0,62,0.0,5.0,665,0.0,2,3.0,1
5019,1,0.0,23,0.0,9.0,798,2.0,1,6.0,0
5020,0,0.0,33,1.0,5.0,697,0.0,1,1.0,1
5021,0,1.0,53,1.0,5.0,544,0.0,1,3.0,1
5022,0,1.0,46,0.0,6.0,1330,3.0,2,3.0,3
5023,0,1.0,28,0.0,2.0,1601,6.0,2,2.0,2
5024,1,0.0,87,0.0,3.0,1043,1.0,1,2.0,0
5025,1,1.0,45,1.0,5.0,550,3.0,2,2.0,1
5026,1,0.0,21,0.0,1.0,875,1.0,1,4.0,0
5027,1,0.0,51,1.0,5.0,692,0.0,1,1.0,1
5028,1,1.0,37,1.0,7.0,1327,9.0,2,4.0,3
5030,0,1.0,49,1.0,5.0,569,1.0,2,4.0,1
5031,1,0.0,66,0.0,4.0,644,2.0,1,3.0,1
5032,0,1.0,42,1.0,4.0,685,1.0,1,2.0,1
5033,0,1.0,45,0.0,7.0,1380,1.0,2,3.0,3
5034,0,0.0,32,1.0,1.0,812,3.0,1,4.0,0
5035,0,0.0,47,1.0,7.0,1391,1.0,1,1.0,3
5036,1,1.0,38,1.0,2.0,1513,8.0,1,3.0,3
5037,0,1.0,50,0.0,6.0,1389,3.0,3,4.0,3
5038,1,1.0,51,1.0,4.0,654,7.0,2,2.0,1
5039,0,1.0,32,0.0,4.0,685,1.0,2,2.0,1
5040,0,1.0,53,1.0,4.0,690,1.0,3,3.0,1
5041,1,1.0,45,1.0,5.0,519,9.0,1,1.0,1
5042,1,0.0,32,0.0,1.0,863,0.0,1,4.0,0
5044,0,0.0,59,1.0,4.0,624,1.0,1,1.0,1
5045,1,0.0,21,0.0,1.0,810,3.0,1,4.0,0
5046,0,1.0,62,1.0,5.0,685,1.0,2,3.0,1
5047,0,1.0,67,1.0,3.0,1074,0.0,1,2.0,0
5048,1,0.0,73,1.0,5.0,685,0.0,1,1.0,1
5049,0,1.0,85,0.0,3.0,1021,0.0,1,1.0,0
5050,1,0.0,40,1.0,5.0,544,0.0,1,1.0,1
5051,1,1.0,27,0.0,5.0,541,3.0,1,2.0,1
5052,0,1.0,41,1.0,2.0,1690,9.0,2,2.0,2
5053,0,1.0,46,1.0,7.0,1323,0.0,1,3.0,3
5054,0,1.0,41,1.0,5.0,662,3.0,2,3.0,1
5055,1,1.0,38,1.0,5.0,693,7.0,2,3.0,1
5056,1,1.0,55,1.0,5.0,509,1.0,2,4.0,1
5057,1,0.0,43,1.0,5.0,505,9.0,1,2.0,1
5058,1,1.0,48,1.0,5.0,569,1.0,3,4.0,1
5059,1,1.0,88,1.0,3.0,1030,0.0,3,3.0,0
5060,0,1.0,66,0.0,4.0,680,1.0,3,2.0,1
5061,1,1.0,73,0.0,3.0,1065,1.0,1,2.0,0
5062,0,1.0,49,1.0,5.0,613,9.0,2,2.0,1
5063,0,1.0,48,1.0,5.0,555,0.0,1,2.0,1
5064,1,1.0,39,0.0,7.0,1308,0.0,2,4.0,3
5065,0,1.0,52,1.0,5.0,510,4.0,2,2.0,1
5066,0,0.0,30,1.0,5.0,586,8.0,1,1.0,1
5067,0,1.0,61,1.0,5.0,692,3.0,2,2.0,1
5068,0,0.0,33,1.0,1.0,828,0.0,1,7.0,0
5069,0,1.0,68,1.0,5.0,504,0.0,1,1.0,1
5070,1,1.0,48,1.0,5.0,536,1.0,2,2.0,1
5071,0,1.0,39,1.0,6.0,1344,0.0,3,3.0,3
5072,1,1.0,36,0.0,4.0,655,1.0,2,2.0,1
5073,0,1.0,76,1.0,3.0,1020,1.0,3,2.0,0
5074,0,1.0,69,0.0,5.0,635,2.0,1,2.0,1
5075,0,1.0,79,0.0,4.0,617,0.0,1,1.0,1
5076,1,1.0,39,1.0,1.0,839,9.0,3,3.0,0
5077,0,0.0,32,0.0,7.0,1335,3.0,1,6.0,3
5078,0,1.0,56,1.0,6.0,1348,3.0,3,9.0,3
5079,0,0.0,23,0.0,7.0,1349,0.0,1,5.0,3
5080,0,1.0,71,0.0,3.0,1005,1.0,1,2.0,0
5081,0,1.0,48,1.0,5.0,554,0.0,2,3.0,1
5082,1,1.0,37,0.0,5.0,612,1.0,1,3.0,1
5083,1,1.0,46,1.0,5.0,650,0.0,1,2.0,1
5084,1,1.0,66,0.0,3.0,1097,3.0,1,1.0,0
5085,1,0.0,25,1.0,2.0,1673,0.0,1,7.0,2
5086,0,0.0,26,1.0,1.0,859,0.0,1,4.0,0
5087,0,0.0,23,0.0,1.0,809,6.0,1,3.0,0
5088,1,1.0,32,0.0,7.0,1334,3.0,3,6.0,3
5089,1,1.0,84,1.0,3.0,1011,2.0,1,1.0,0
5090,0,1.0,57,0.0,4.0,783,0.0,1,1.0,0
5091,0,1.0,39,1.0,4.0,775,4.0,2,4.0,0
5092,0,1.0,71,1.0,3.0,1050,1.0,1,2.0,0
5093,0,1.0,48,1.0,5.0,503,1.0,1,3.0,1
5094,1,1.0,39,1.0,5.0,553,7.0,2,3.0,1
5095,1,1.0,60,1.0,2.0,1569,1.0,3,4.0,2
5096,1,0.0,43,1.0,8.0,581,14.0,1,1.0,1
5097,0,1.0,46,0.0,4.0,627,1.0,3,3.0,1
5098,1,1.0,55,1.0,5.0,571,6.0,1,3.0,1
5099,1,1.0,62,1.0,4.0,648,1.0,1,1.0,1
5100,0,0.0,57,1.0,7.0,1364,0.0,1,1.0,3
5101,0,0.0,29,1.0,1.0,828,0.0,1,4.0,0
5102,0,1.0,33,0.0,5.0,544,3.0,1,4.0,1
5103,0,1.0,60,1.0,4.0,778,7.0,2,4.0,0
5104,1,1.0,58,1.0,5.0,690,6.0,1,1.0,1
5105,0,1.0,52,0.0,4.0,674,0.0,2,4.0,1
5106,1,1.0,30,0.0,8.0,573,9.0,1,3.0,1
5107,0,1.0,52,1.0,4.0,654,1.0,2,3.0,1
5108,0,1.0,31,1.0,5.0,618,0.0,2,2.0,1
5109,1,1.0,67,1.0,4.0,669,1.0,1,3.0,1
5110,0,1.0,62,1.0,5.0,583,2.0,2,4.0,1
5111,0,1.0,38,1.0,1.0,898,1.0,3,4.0,0
5112,0,1.0,60,1.0,5.0,526,3.0,3,3.0,1
5113,0,1.0,47,1.0,5.0,660,1.0,2,6.0,1
5114,0,0.0,53,1.0,5.0,659,3.0,1,1.0,1
5115,0,1.0,71,0.0,3.0,1063,0.0,1,1.0,0
5116,0,1.0,45,0.0,6.0,1382,10.0,3,3.0,3
5117,1,0.0,37,0.0,8.0,566,3.0,1,2.0,1
5118,0,1.0,58,1.0,5.0,647,7.0,1,1.0,1
5119,0,1.0,38,1.0,5.0,534,1.0,2,3.0,1
5120,1,0.0,28,1.0,8.0,600,3.0,1,1.0,1
5121,1,1.0,56,1.0,5.0,524,3.0,3,4.0,1
5122,0,1.0,49,1.0,5.0,671,1.0,2,4.0,1
5124,0,1.0,56,1.0,6.0,1324,3.0,3,2.0,3
5125,0,0.0,28,1.0,5.0,599,3.0,1,1.0,1
5126,0,0.0,70,0.0,4.0,747,0.0,1,1.0,1
5127,1,1.0,52,0.0,2.0,1620,1.0,3,2.0,2
5128,0,1.0,75,1.0,3.0,1051,1.0,1,1.0,0
5129,0,1.0,48,0.0,4.0,795,5.0,2,2.0,0
5130,0,1.0,51,1.0,5.0,622,1.0,1,3.0,1
5131,0,1.0,62,1.0,5.0,563,1.0,1,1.0,1
5132,1,0.0,43,1.0,1.0,876,0.0,1,6.0,0
5133,1,0.0,22,0.0,7.0,1457,3.0,1,4.0,3
